date,perfectBalance,balance
"Wed Dec 14 16:00:00 CST 2016",291.51076041202,139.82089823691
"Thu Dec 15 16:00:00 CST 2016",296.68686057488,144.03531246204
"Sun Dec 18 16:00:00 CST 2016",299.75061057488,144.84281246204
"Mon Dec 19 16:00:00 CST 2016",300.62286678215,143.16789645298
"Tue Dec 20 16:00:00 CST 2016",301.69772490608,143.00837027966
"Wed Dec 21 16:00:00 CST 2016",304.23048855027,142.81300068521
"Thu Dec 22 16:00:00 CST 2016",307.00549873081,139.71868290974
"Mon Dec 26 17:00:00 CST 2016",307.00549873081,139.71868290974
"Tue Dec 27 17:00:00 CST 2016",308.96017517602,139.73236174085
"Wed Dec 28 17:00:00 CST 2016",310.79558664047,136.38271599283
"Thu Dec 29 17:00:00 CST 2016",311.02633404121,136.41523855407
"Mon Jan 2 17:00:00 CST 2017",311.29666658095,135.41950305594
"Tue Jan 3 17:00:00 CST 2017",313.11244007932,135.02338790401
"Wed Jan 4 17:00:00 CST 2017",313.11244007932,135.02338790401
"Thu Jan 5 17:00:00 CST 2017",314.16405169475,133.53418484185
"Sun Jan 8 16:00:00 CST 2017",316.18824117617,135.15386168699
"Mon Jan 9 16:00:00 CST 2017",316.18824117617,135.15386168699
"Tue Jan 10 16:00:00 CST 2017",316.18824117617,135.15386168699
"Wed Jan 11 16:00:00 CST 2017",316.18824117617,135.15386168699
"Thu Jan 12 16:00:00 CST 2017",318.83248287406,135.25524303472
"Sun Jan 15 16:00:00 CST 2017",318.83248287406,135.25524303472
"Mon Jan 16 16:00:00 CST 2017",318.83248287406,135.25524303472
"Tue Jan 17 16:00:00 CST 2017",320.57487350322,136.18418688558
"Wed Jan 18 16:00:00 CST 2017",321.65270232206,136.33643864518
"Thu Jan 19 16:00:00 CST 2017",323.96346454626,134.81403402649
"Sun Jan 22 16:00:00 CST 2017",323.96346454626,134.81403402649
"Mon Jan 23 16:00:00 CST 2017",325.46624030405,136.00923007279
"Tue Jan 24 16:00:00 CST 2017",330.20862706421,133.91780380786
"Wed Jan 25 16:00:00 CST 2017",330.81612706421,133.46030380786
"Thu Jan 26 16:00:00 CST 2017",335.2166164109,137.24650384971
"Sun Jan 29 16:00:00 CST 2017",335.65902294992,137.02029455748
"Mon Jan 30 16:00:00 CST 2017",335.65902294992,137.02029455748
"Tue Jan 31 16:00:00 CST 2017",337.97081002217,139.29945062086
"Wed Feb 1 16:00:00 CST 2017",339.05005808704,138.45422355877
"Thu Feb 2 16:00:00 CST 2017",339.05005808704,138.45422355877
"Sun Feb 5 16:00:00 CST 2017",340.16543808704,135.84591355877
"Mon Feb 6 16:00:00 CST 2017",340.67203808704,135.04131355877
"Tue Feb 7 16:00:00 CST 2017",343.81350688009,134.43887818704
