date,perfectBalance,balance
"Thu Sep 27 12:00:00 CDT 2012",132.56344,109.83495
"Fri Sep 28 12:00:00 CDT 2012",132.56344,109.83495
"Sun Sep 30 13:00:00 CDT 2012",132.56344,109.83495
"Mon Oct 1 13:00:00 CDT 2012",132.56344,109.83495
"Tue Oct 2 13:00:00 CDT 2012",132.56344,109.83495
"Wed Oct 3 13:00:00 CDT 2012",132.56344,109.83495
"Thu Oct 4 13:00:00 CDT 2012",132.56344,109.83495
"Fri Oct 5 13:00:00 CDT 2012",132.56344,109.83495
"Sun Oct 7 12:00:00 CDT 2012",132.56344,109.83495
"Mon Oct 8 12:00:00 CDT 2012",132.56344,109.83495
"Tue Oct 9 12:00:00 CDT 2012",134.4971,108.16725
"Wed Oct 10 12:00:00 CDT 2012",134.4971,108.16725
"Thu Oct 11 12:00:00 CDT 2012",134.4971,108.16725
"Fri Oct 12 12:00:00 CDT 2012",134.4971,108.16725
"Sun Oct 14 11:00:00 CDT 2012",134.4971,108.16725
"Mon Oct 15 11:00:00 CDT 2012",134.4971,108.16725
"Tue Oct 16 11:00:00 CDT 2012",134.4971,108.16725
"Wed Oct 17 11:00:00 CDT 2012",134.4971,108.16725
"Thu Oct 18 11:00:00 CDT 2012",134.4971,108.16725
"Fri Oct 19 11:00:00 CDT 2012",134.4971,108.16725
"Sun Oct 21 13:00:00 CDT 2012",134.4971,108.16725
"Mon Oct 22 13:00:00 CDT 2012",134.4971,108.16725
"Tue Oct 23 13:00:00 CDT 2012",134.4971,108.16725
"Wed Oct 24 13:00:00 CDT 2012",134.4971,108.16725
"Thu Oct 25 13:00:00 CDT 2012",134.4971,108.16725
"Fri Oct 26 13:00:00 CDT 2012",134.4971,108.16725
"Sat Oct 27 17:00:00 CDT 2012",134.4971,108.16725
"Sun Oct 28 17:00:00 CDT 2012",134.4971,108.16725
"Mon Oct 29 17:00:00 CDT 2012",134.4971,108.16725
"Tue Oct 30 17:00:00 CDT 2012",134.4971,108.16725
"Wed Oct 31 17:00:00 CDT 2012",134.4971,108.16725
"Thu Nov 1 17:00:00 CDT 2012",134.4971,108.16725
