date,perfectBalance,balance
"Thu Jul 14 16:00:00 CDT 2016",4011.40294,1491.0243199997
"Sun Jul 17 16:00:00 CDT 2016",4034.80529,1388.5470699997
"Mon Jul 18 16:00:00 CDT 2016",4034.80529,1388.5470699997
"Tue Jul 19 16:00:00 CDT 2016",4034.80529,1388.5470699997
"Wed Jul 20 16:00:00 CDT 2016",4034.80529,1388.5470699997
"Thu Jul 21 16:00:00 CDT 2016",4034.80529,1388.5470699997
"Sun Jul 24 16:00:00 CDT 2016",4034.80529,1388.5470699997
"Mon Jul 25 16:00:00 CDT 2016",4171.21706,1516.6914599997
"Tue Jul 26 16:00:00 CDT 2016",4171.21706,1516.6914599997
"Wed Jul 27 16:00:00 CDT 2016",4174.13999,1480.6419899997
"Thu Jul 28 16:00:00 CDT 2016",4234.60033,1410.3727099997
"Sun Jul 31 16:00:00 CDT 2016",4234.18716,1345.4071699997
"Mon Aug 1 16:00:00 CDT 2016",4234.18716,1345.4071699997
"Tue Aug 2 16:00:00 CDT 2016",4234.18716,1345.4071699997
"Wed Aug 3 16:00:00 CDT 2016",4234.18716,1345.4071699997
"Thu Aug 4 16:00:00 CDT 2016",4234.18716,1345.4071699997
"Sun Aug 7 16:00:00 CDT 2016",4382.70874,1399.4255499997
"Mon Aug 8 16:00:00 CDT 2016",4382.70874,1399.4255499997
"Tue Aug 9 16:00:00 CDT 2016",4382.70874,1399.4255499997
"Wed Aug 10 16:00:00 CDT 2016",4382.70874,1399.4255499997
"Thu Aug 11 16:00:00 CDT 2016",4382.70874,1399.4255499997
"Sun Aug 14 16:00:00 CDT 2016",4530.69529,1509.9781499997
"Mon Aug 15 16:00:00 CDT 2016",4530.69529,1509.9781499997
"Tue Aug 16 16:00:00 CDT 2016",4530.69529,1509.9781499997
"Wed Aug 17 16:00:00 CDT 2016",4530.69529,1509.9781499997
"Thu Aug 18 16:00:00 CDT 2016",4657.05857,1406.5298399997
"Sun Aug 21 16:00:00 CDT 2016",4657.05857,1406.5298399997
"Mon Aug 22 16:00:00 CDT 2016",4657.05857,1406.5298399997
"Tue Aug 23 16:00:00 CDT 2016",4657.05857,1406.5298399997
"Wed Aug 24 16:00:00 CDT 2016",4657.05857,1406.5298399997
"Thu Aug 25 16:00:00 CDT 2016",4657.05857,1406.5298399997
"Sun Aug 28 16:00:00 CDT 2016",4814.58786,1382.8582499997
"Mon Aug 29 16:00:00 CDT 2016",4874.8641,1314.8542299997
"Tue Aug 30 16:00:00 CDT 2016",4874.8641,1314.8542299997
"Wed Aug 31 16:00:00 CDT 2016",4874.8641,1314.8542299997
"Thu Sep 1 16:00:00 CDT 2016",4901.75358,1225.2724499997
"Sun Sep 4 16:00:00 CDT 2016",5015.29142,1168.4082999997
"Mon Sep 5 16:00:00 CDT 2016",5083.0319,1141.1020599997
"Tue Sep 6 16:00:00 CDT 2016",5118.69606,1089.5208999997
"Wed Sep 7 16:00:00 CDT 2016",5118.69606,1089.5208999997
"Thu Sep 8 16:00:00 CDT 2016",5118.69606,1089.5208999997
"Sun Sep 11 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Mon Sep 12 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Tue Sep 13 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Wed Sep 14 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Thu Sep 15 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Sun Sep 18 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Mon Sep 19 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Tue Sep 20 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Wed Sep 21 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Thu Sep 22 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Sun Sep 25 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Mon Sep 26 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Tue Sep 27 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Wed Sep 28 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Thu Sep 29 16:00:00 CDT 2016",5209.12941,1063.9698899997
"Sun Oct 2 16:00:00 CDT 2016",5256.42635,1014.7184699997
"Mon Oct 3 16:00:00 CDT 2016",5256.42635,1014.7184699997
"Tue Oct 4 16:00:00 CDT 2016",5342.87669,1069.7224499997
"Wed Oct 5 16:00:00 CDT 2016",5342.87669,1069.7224499997
"Thu Oct 6 16:00:00 CDT 2016",5342.87669,1069.7224499997
"Sun Oct 9 16:00:00 CDT 2016",5441.79337,1075.1251299997
"Mon Oct 10 16:00:00 CDT 2016",5442.54197,1072.6547499997
"Tue Oct 11 16:00:00 CDT 2016",5442.54197,1072.6547499997
"Wed Oct 12 16:00:00 CDT 2016",5442.54197,1072.6547499997
"Thu Oct 13 16:00:00 CDT 2016",5442.54197,1072.6547499997
"Sun Oct 16 16:00:00 CDT 2016",-457.05833000004,2628.003919999
"Mon Oct 17 16:00:00 CDT 2016",-457.05833000004,2628.003919999
"Tue Oct 18 16:00:00 CDT 2016",-457.05833000004,2628.003919999
"Wed Oct 19 16:00:00 CDT 2016",-457.05833000004,2628.003919999
"Thu Oct 20 16:00:00 CDT 2016",-398.66930000003,2451.904149999
"Sun Oct 23 16:00:00 CDT 2016",-304.58083000003,2397.212329999
"Mon Oct 24 16:00:00 CDT 2016",-304.58083000003,2397.212329999
"Tue Oct 25 16:00:00 CDT 2016",-304.58083000003,2397.212329999
"Wed Oct 26 16:00:00 CDT 2016",-304.58083000003,2397.212329999
"Thu Oct 27 16:00:00 CDT 2016",-304.58083000003,2397.212329999
"Sun Oct 30 16:00:00 CDT 2016",-300.02712000002,2339.315159999
"Mon Oct 31 16:00:00 CDT 2016",-115.18248000002,2521.548999999
"Tue Nov 1 16:00:00 CDT 2016",-115.18248000002,2521.548999999
"Wed Nov 2 16:00:00 CDT 2016",-115.18248000002,2521.548999999
"Thu Nov 3 16:00:00 CDT 2016",-115.18248000002,2521.548999999
"Sun Nov 6 16:00:00 CST 2016",-115.18248000002,2521.548999999
"Mon Nov 7 16:00:00 CST 2016",-115.18248000002,2521.548999999
"Tue Nov 8 16:00:00 CST 2016",-115.18248000002,2521.548999999
"Wed Nov 9 16:00:00 CST 2016",523.70204999997,2279.299229999
"Thu Nov 10 16:00:00 CST 2016",707.65493999998,2226.652779999
"Sun Nov 13 16:00:00 CST 2016",707.65493999998,2226.652779999
"Mon Nov 14 16:00:00 CST 2016",1310.71495,2158.911729999
"Tue Nov 15 16:00:00 CST 2016",1715.46196,2156.730099999
"Wed Nov 16 16:00:00 CST 2016",1715.46196,2156.730099999
"Thu Nov 17 16:00:00 CST 2016",1835.29875,1963.298349999
"Sun Nov 20 16:00:00 CST 2016",1854.6329,1919.708629999
"Mon Nov 21 16:00:00 CST 2016",1854.6329,1919.708629999
"Tue Nov 22 16:00:00 CST 2016",1854.6329,1919.708629999
"Wed Nov 23 16:00:00 CST 2016",1886.10368,1743.826459999
"Thu Nov 24 16:00:00 CST 2016",1973.02778,1704.251259999
"Sun Nov 27 16:00:00 CST 2016",2170.79001,1623.502949999
"Mon Nov 28 16:00:00 CST 2016",2480.20252,1677.564069999
"Tue Nov 29 16:00:00 CST 2016",2513.05684,1599.678969999
"Wed Nov 30 16:00:00 CST 2016",2668.68421,1526.2226399991
"Thu Dec 1 16:00:00 CST 2016",2862.13666,1589.0586899991
"Sun Dec 4 16:00:00 CST 2016",2873.5924,1552.8437699991
"Mon Dec 5 16:00:00 CST 2016",3101.02551,1204.369169999
"Tue Dec 6 16:00:00 CST 2016",3101.02551,1204.369169999
"Wed Dec 7 16:00:00 CST 2016",3101.02551,1204.369169999
"Thu Dec 8 16:00:00 CST 2016",3202.96424,1005.662109999
"Sun Dec 11 16:00:00 CST 2016",3217.09209,981.51632999904
"Mon Dec 12 16:00:00 CST 2016",3272.91933,959.04926999903
"Tue Dec 13 16:00:00 CST 2016",3272.91933,959.04926999903
"Wed Dec 14 16:00:00 CST 2016",3319.74345,854.22596999902
"Thu Dec 15 16:00:00 CST 2016",3475.81396,709.59526999903
"Sun Dec 18 16:00:00 CST 2016",3598.58522,831.83619999902
"Mon Dec 19 16:00:00 CST 2016",3598.58522,831.83619999902
"Tue Dec 20 16:00:00 CST 2016",3598.58522,831.83619999902
"Wed Dec 21 16:00:00 CST 2016",3598.58522,831.83619999902
"Thu Dec 22 16:00:00 CST 2016",3598.58522,831.83619999902
"Mon Dec 26 17:00:00 CST 2016",3598.58522,831.83619999902
"Tue Dec 27 17:00:00 CST 2016",3598.58522,831.83619999902
"Wed Dec 28 17:00:00 CST 2016",3598.58522,831.83619999902
"Thu Dec 29 17:00:00 CST 2016",3598.58522,831.83619999902
