date,balance,perfectBalance,unrealizedPL,unrealizedPLPerc,NAV,marginUsed,marginAvail,openTrades,openOrders,profitableTradeCount,unprofitableTradeCount
"Tue Apr 19 5:00:00 CDT 2016",127.0982,169.0279,-0.9639,-0.7584,126.1343,1.3333,124.8010,1,0,21,12
"Tue Apr 19 6:00:00 CDT 2016",127.0982,169.0279,-1.0215,-0.8037,126.0767,1.3333,124.7434,1,0,21,12
"Tue Apr 19 7:00:00 CDT 2016",127.0982,169.0279,-1.0816,-0.8510,126.0167,1.3333,124.6833,1,0,21,12
"Tue Apr 19 8:00:00 CDT 2016",127.0982,169.0279,-1.0573,-0.8319,126.0409,1.3333,124.7076,1,0,21,12
"Tue Apr 19 9:00:00 CDT 2016",127.0982,169.0279,-1.2178,-0.9582,125.8804,1.3333,124.5471,1,0,21,12
"Tue Apr 19 10:00:00 CDT 2016",127.0982,169.0279,-1.2722,-1.0010,125.8260,1.3333,124.4927,1,0,21,12
"Tue Apr 19 11:00:00 CDT 2016",127.0982,169.0279,-1.2520,-0.9851,125.8462,1.3333,124.5129,1,0,21,12
"Tue Apr 19 12:00:00 CDT 2016",127.0982,169.0279,-1.2032,-0.9466,125.8951,1.3333,124.5617,1,0,21,12
"Tue Apr 19 13:00:00 CDT 2016",127.0982,169.0279,-1.2856,-1.0115,125.8126,1.3333,124.4793,1,0,21,12
"Tue Apr 19 14:00:00 CDT 2016",127.0982,169.0279,-1.2980,-1.0213,125.8002,1.3333,124.4669,1,0,21,12
"Tue Apr 19 15:00:00 CDT 2016",127.0982,169.0279,-1.2383,-0.9743,125.8599,1.3333,124.5266,1,0,21,12
"Tue Apr 19 16:00:00 CDT 2016",127.0982,169.0279,-1.2106,-0.9525,125.8876,1.3333,124.5543,1,0,21,12
"Tue Apr 19 17:00:00 CDT 2016",127.0982,169.0279,-1.2123,-0.9538,125.8860,1.3333,124.5526,1,0,21,12
"Tue Apr 19 18:00:00 CDT 2016",127.0982,169.0279,-1.1337,-0.8920,125.9645,1.3333,124.6312,1,0,21,12
"Tue Apr 19 19:00:00 CDT 2016",127.0982,169.0279,-1.1175,-0.8792,125.9807,1.3333,124.6474,1,0,21,12
"Tue Apr 19 20:00:00 CDT 2016",127.0982,169.0279,-1.1165,-0.8785,125.9817,1.3333,124.6484,1,0,21,12
"Tue Apr 19 21:00:00 CDT 2016",127.0982,169.0279,-1.1330,-0.8915,125.9652,1.3333,124.6319,1,0,21,12
"Tue Apr 19 22:00:00 CDT 2016",127.0982,169.0279,-1.1133,-0.8759,125.9850,1.3333,124.6516,1,0,21,12
"Tue Apr 19 23:00:00 CDT 2016",127.0982,169.0279,-1.0438,-0.8212,126.0544,1.3333,124.7211,1,0,21,12
"Wed Apr 20 0:00:00 CDT 2016",127.0982,169.0279,-1.0557,-0.8306,126.0425,1.3333,124.7092,1,0,21,12
"Wed Apr 20 1:00:00 CDT 2016",127.0982,169.0279,-1.0328,-0.8126,126.0654,1.3333,124.7321,1,0,21,12
"Wed Apr 20 2:00:00 CDT 2016",127.0982,169.0279,-1.0799,-0.8497,126.0183,1.3333,124.6849,1,0,21,12
"Wed Apr 20 3:00:00 CDT 2016",127.0982,169.0279,-1.0994,-0.8650,125.9989,1.3333,124.6655,1,0,21,12
"Wed Apr 20 4:00:00 CDT 2016",127.0982,169.0279,-1.1600,-0.9126,125.9383,1.3333,124.6049,1,0,21,12
"Wed Apr 20 5:00:00 CDT 2016",127.0982,169.0279,-1.2217,-0.9612,125.8765,1.3333,124.5432,1,0,21,12
"Wed Apr 20 6:00:00 CDT 2016",127.0982,169.0279,-1.1898,-0.9361,125.9084,1.3333,124.5751,1,0,21,12
"Wed Apr 20 7:00:00 CDT 2016",127.0982,169.0279,-1.2211,-0.9607,125.8772,1.3333,124.5438,1,0,21,12
"Wed Apr 20 8:00:00 CDT 2016",127.0982,169.0279,-1.1450,-0.9009,125.9532,1.3333,124.6199,1,0,21,12
"Wed Apr 20 9:00:00 CDT 2016",127.0982,169.0279,-1.2019,-0.9456,125.8964,1.3333,124.5630,1,0,21,12
"Wed Apr 20 10:00:00 CDT 2016",127.0982,169.0279,-1.2354,-0.9720,125.8628,1.3333,124.5295,1,0,21,12
"Wed Apr 20 11:00:00 CDT 2016",127.0982,169.0279,-1.3553,-1.0663,125.7430,1.3333,124.4096,1,0,21,12
"Wed Apr 20 12:00:00 CDT 2016",127.0982,169.0279,-1.3513,-1.0632,125.7469,1.3333,124.4136,1,0,21,12
"Wed Apr 20 13:00:00 CDT 2016",127.0982,169.0279,-1.3389,-1.0534,125.7593,1.3333,124.4260,1,0,21,12
"Wed Apr 20 14:00:00 CDT 2016",127.0982,169.0279,-1.3359,-1.0511,125.7623,1.3333,124.4290,1,0,21,12
"Wed Apr 20 15:00:00 CDT 2016",127.0982,169.0279,-1.2755,-1.0035,125.8227,1.3333,124.4894,1,0,21,12
"Wed Apr 20 16:00:00 CDT 2016",127.0982,169.0279,-1.2595,-0.9910,125.8387,1.3333,124.5054,1,0,21,12
"Wed Apr 20 17:00:00 CDT 2016",127.0982,169.0279,-1.2575,-0.9894,125.8407,1.3333,124.5074,1,0,21,12
"Wed Apr 20 18:00:00 CDT 2016",127.0982,169.0279,-1.2605,-0.9917,125.8378,1.3333,124.5044,1,0,21,12
"Wed Apr 20 19:00:00 CDT 2016",127.0982,169.0279,-1.2807,-1.0076,125.8175,1.3333,124.4842,1,0,21,12
"Wed Apr 20 20:00:00 CDT 2016",127.0982,169.0279,-1.2373,-0.9735,125.8609,1.3333,124.5276,1,0,21,12
"Wed Apr 20 21:00:00 CDT 2016",127.0982,169.0279,-1.2579,-0.9897,125.8404,1.3333,124.5070,1,0,21,12
"Wed Apr 20 22:00:00 CDT 2016",127.0982,169.0279,-1.2866,-1.0123,125.8116,1.3333,124.4783,1,0,21,12
"Wed Apr 20 23:00:00 CDT 2016",127.0982,169.0279,-1.3176,-1.0367,125.7806,1.3333,124.4473,1,0,21,12
"Thu Apr 21 0:00:00 CDT 2016",127.0982,169.0279,-1.2987,-1.0218,125.7996,1.3333,124.4662,1,0,21,12
"Thu Apr 21 1:00:00 CDT 2016",127.0982,169.0279,-1.3317,-1.0478,125.7665,1.3333,124.4332,1,0,21,12
"Thu Apr 21 2:00:00 CDT 2016",127.0982,169.0279,-1.3166,-1.0359,125.7816,1.3333,124.4483,1,0,21,12
"Thu Apr 21 3:00:00 CDT 2016",127.0982,169.0279,-1.2644,-0.9948,125.8338,1.3333,124.5005,1,0,21,12
"Thu Apr 21 4:00:00 CDT 2016",127.0982,169.0279,-1.2217,-0.9612,125.8765,1.3333,124.5432,1,0,21,12
"Thu Apr 21 5:00:00 CDT 2016",127.0982,169.0279,-1.2409,-0.9763,125.8573,1.3333,124.5240,1,0,21,12
"Thu Apr 21 6:00:00 CDT 2016",127.0982,169.0279,-1.2686,-0.9981,125.8296,1.3333,124.4963,1,0,21,12
"Thu Apr 21 7:00:00 CDT 2016",127.0982,169.0279,-1.2305,-0.9681,125.8677,1.3333,124.5344,1,0,21,12
"Thu Apr 21 8:00:00 CDT 2016",127.0982,169.0279,-1.2683,-0.9979,125.8299,1.3333,124.4966,1,0,21,12
"Thu Apr 21 9:00:00 CDT 2016",127.0982,169.0279,-1.1055,-0.8698,125.9927,1.3333,124.6594,1,0,21,12
"Thu Apr 21 10:00:00 CDT 2016",127.0982,169.0279,-1.0783,-0.8484,126.0199,1.3333,124.6866,1,0,21,12
"Thu Apr 21 11:00:00 CDT 2016",127.0982,169.0279,-1.0735,-0.8446,126.0247,1.3333,124.6914,1,0,21,12
"Thu Apr 21 12:00:00 CDT 2016",127.0982,169.0279,-1.0415,-0.8195,126.0567,1.3333,124.7234,1,0,21,12
"Thu Apr 21 13:00:00 CDT 2016",127.0982,169.0279,-1.0032,-0.7893,126.0951,1.3333,124.7617,1,0,21,12
"Thu Apr 21 14:00:00 CDT 2016",127.0982,169.0279,-1.0173,-0.8004,126.0809,1.3333,124.7476,1,0,21,12
"Thu Apr 21 15:00:00 CDT 2016",127.0982,169.0279,-1.0225,-0.8045,126.0757,1.3333,124.7424,1,0,21,12
"Thu Apr 21 16:00:00 CDT 2016",127.0982,169.0279,-1.0057,-0.7913,126.0925,1.3333,124.7592,1,0,21,12
"Thu Apr 21 17:00:00 CDT 2016",127.0982,169.0279,-1.0173,-0.8004,126.0809,1.3333,124.7476,1,0,21,12
"Thu Apr 21 18:00:00 CDT 2016",127.0982,169.0279,-1.0296,-0.8101,126.0686,1.3333,124.7353,1,0,21,12
"Thu Apr 21 19:00:00 CDT 2016",127.0982,169.0279,-1.0286,-0.8093,126.0696,1.3333,124.7363,1,0,21,12
"Thu Apr 21 20:00:00 CDT 2016",127.0982,169.0279,-1.0932,-0.8601,126.0050,1.3333,124.6717,1,0,21,12
"Thu Apr 21 21:00:00 CDT 2016",127.0982,169.0279,-1.1036,-0.8683,125.9947,1.3333,124.6613,1,0,21,12
"Thu Apr 21 22:00:00 CDT 2016",127.0982,169.0279,-1.0958,-0.8622,126.0024,1.3333,124.6691,1,0,21,12
"Thu Apr 21 23:00:00 CDT 2016",127.0982,169.0279,-1.0554,-0.8304,126.0428,1.3333,124.7095,1,0,21,12
"Fri Apr 22 0:00:00 CDT 2016",127.0982,169.0279,-1.0657,-0.8385,126.0325,1.3333,124.6992,1,0,21,12
"Fri Apr 22 1:00:00 CDT 2016",127.0982,169.0279,-1.1181,-0.8797,125.9801,1.3333,124.6468,1,0,21,12
"Fri Apr 22 2:00:00 CDT 2016",127.0982,169.0279,-1.0251,-0.8065,126.0732,1.3333,124.7398,1,0,21,12
"Fri Apr 22 3:00:00 CDT 2016",127.0982,169.0279,-0.9790,-0.7703,126.1192,1.3333,124.7859,1,0,21,12
"Fri Apr 22 4:00:00 CDT 2016",127.0982,169.0279,-0.9424,-0.7415,126.1558,1.3333,124.8225,1,0,21,12
"Fri Apr 22 5:00:00 CDT 2016",127.0982,169.0279,-0.9530,-0.7498,126.1452,1.3333,124.8119,1,0,21,12
"Fri Apr 22 6:00:00 CDT 2016",127.0982,169.0279,-1.0816,-0.8510,126.0167,1.3333,124.6833,1,0,21,12
"Fri Apr 22 7:00:00 CDT 2016",127.0982,169.0279,-1.0273,-0.8083,126.0709,1.3333,124.7376,1,0,21,12
"Fri Apr 22 8:00:00 CDT 2016",127.0982,169.0279,-1.2292,-0.9671,125.8690,1.3333,124.5357,1,0,21,12
"Fri Apr 22 9:00:00 CDT 2016",127.0982,169.0279,-1.2810,-1.0079,125.8172,1.3333,124.4839,1,0,21,12
"Fri Apr 22 10:00:00 CDT 2016",127.0982,169.0279,-1.2631,-0.9938,125.8351,1.3333,124.5018,1,0,21,12
"Fri Apr 22 11:00:00 CDT 2016",127.0982,169.0279,-1.1957,-0.9408,125.9025,1.3333,124.5692,1,0,21,12
"Fri Apr 22 12:00:00 CDT 2016",127.0982,169.0279,-1.0606,-0.8344,126.0377,1.3333,124.7043,1,0,21,12
"Fri Apr 22 13:00:00 CDT 2016",127.0982,169.0279,-1.1642,-0.9160,125.9341,1.3333,124.6007,1,0,21,12
"Fri Apr 22 14:00:00 CDT 2016",127.0982,169.0279,-1.1596,-0.9124,125.9386,1.3333,124.6053,1,0,21,12
"Fri Apr 22 15:00:00 CDT 2016",127.0982,169.0279,-1.2028,-0.9464,125.8954,1.3333,124.5621,1,0,21,12
"Sun Apr 24 16:00:00 CDT 2016",127.0982,169.0279,-1.2491,-0.9828,125.8492,1.3333,124.5158,1,0,21,12
"Sun Apr 24 17:00:00 CDT 2016",127.0982,169.0279,-1.2585,-0.9902,125.8397,1.3333,124.5064,1,0,21,12
"Sun Apr 24 18:00:00 CDT 2016",127.0982,169.0279,-1.2364,-0.9728,125.8619,1.3333,124.5285,1,0,21,12
"Sun Apr 24 19:00:00 CDT 2016",127.0982,169.0279,-1.2054,-0.9484,125.8928,1.3333,124.5595,1,0,21,12
"Sun Apr 24 20:00:00 CDT 2016",127.0982,169.0279,-1.1509,-0.9055,125.9474,1.3333,124.6140,1,0,21,12
"Sun Apr 24 21:00:00 CDT 2016",127.0982,169.0279,-1.1285,-0.8879,125.9697,1.3333,124.6364,1,0,21,12
"Sun Apr 24 22:00:00 CDT 2016",127.0982,169.0279,-1.1681,-0.9190,125.9302,1.3333,124.5968,1,0,21,12
"Sun Apr 24 23:00:00 CDT 2016",127.0982,169.0279,-1.1648,-0.9165,125.9334,1.3333,124.6001,1,0,21,12
"Mon Apr 25 0:00:00 CDT 2016",127.0982,169.0279,-1.1441,-0.9001,125.9542,1.3333,124.6208,1,0,21,12
"Mon Apr 25 1:00:00 CDT 2016",127.0982,169.0279,-1.1557,-0.9093,125.9425,1.3333,124.6092,1,0,21,12
"Mon Apr 25 2:00:00 CDT 2016",127.0982,169.0279,-1.1619,-0.9142,125.9363,1.3333,124.6030,1,0,21,12
"Mon Apr 25 3:00:00 CDT 2016",127.0982,169.0279,-1.1223,-0.8830,125.9759,1.3333,124.6426,1,0,21,12
"Mon Apr 25 4:00:00 CDT 2016",127.0982,169.0279,-1.1311,-0.8899,125.9671,1.3333,124.6338,1,0,21,12
"Mon Apr 25 5:00:00 CDT 2016",127.0982,169.0279,-1.1454,-0.9012,125.9529,1.3333,124.6195,1,0,21,12
"Mon Apr 25 6:00:00 CDT 2016",127.0982,169.0279,-1.1600,-0.9126,125.9383,1.3333,124.6049,1,0,21,12
"Mon Apr 25 7:00:00 CDT 2016",127.0982,169.0279,-1.2022,-0.9459,125.8960,1.3333,124.5627,1,0,21,12
"Mon Apr 25 8:00:00 CDT 2016",127.0982,169.0279,-1.1687,-0.9195,125.9295,1.3333,124.5962,1,0,21,12
"Mon Apr 25 9:00:00 CDT 2016",127.0982,169.0279,-1.1879,-0.9346,125.9103,1.3333,124.5770,1,0,21,12
"Mon Apr 25 10:00:00 CDT 2016",127.0982,169.0279,-1.2292,-0.9671,125.8690,1.3333,124.5357,1,0,21,12
"Mon Apr 25 11:00:00 CDT 2016",127.0982,169.0279,-1.1710,-0.9213,125.9272,1.3333,124.5939,1,0,21,12
"Mon Apr 25 12:00:00 CDT 2016",127.0982,169.0279,-1.1664,-0.9177,125.9318,1.3333,124.5985,1,0,21,12
"Mon Apr 25 13:00:00 CDT 2016",127.0982,169.0279,-1.1785,-0.9272,125.9198,1.3333,124.5864,1,0,21,12
"Mon Apr 25 14:00:00 CDT 2016",127.0982,169.0279,-1.1548,-0.9086,125.9435,1.3333,124.6101,1,0,21,12
"Mon Apr 25 15:00:00 CDT 2016",127.0982,169.0279,-1.1564,-0.9098,125.9418,1.3333,124.6085,1,0,21,12
"Mon Apr 25 16:00:00 CDT 2016",127.0982,169.0279,-1.2090,-0.9512,125.8892,1.3333,124.5559,1,0,21,12
"Mon Apr 25 17:00:00 CDT 2016",127.0982,169.0279,-1.1928,-0.9384,125.9055,1.3333,124.5721,1,0,21,12
"Mon Apr 25 18:00:00 CDT 2016",127.0982,169.0279,-1.1820,-0.9300,125.9162,1.3333,124.5829,1,0,21,12
"Mon Apr 25 19:00:00 CDT 2016",127.0982,169.0279,-1.1850,-0.9323,125.9133,1.3333,124.5799,1,0,21,12
"Mon Apr 25 20:00:00 CDT 2016",127.0982,169.0279,-1.1824,-0.9303,125.9159,1.3333,124.5825,1,0,21,12
"Mon Apr 25 21:00:00 CDT 2016",127.0982,169.0279,-1.2230,-0.9623,125.8752,1.3333,124.5419,1,0,21,12
"Mon Apr 25 22:00:00 CDT 2016",127.0982,169.0279,-1.2132,-0.9546,125.8850,1.3333,124.5517,1,0,21,12
"Mon Apr 25 23:00:00 CDT 2016",127.0982,169.0279,-1.1937,-0.9392,125.9045,1.3333,124.5712,1,0,21,12
"Tue Apr 26 0:00:00 CDT 2016",127.0982,169.0279,-1.1954,-0.9405,125.9029,1.3333,124.5695,1,0,21,12
"Tue Apr 26 1:00:00 CDT 2016",127.0982,169.0279,-1.1775,-0.9264,125.9207,1.3333,124.5874,1,0,21,12
"Tue Apr 26 2:00:00 CDT 2016",127.0982,169.0279,-1.1622,-0.9144,125.9360,1.3333,124.6027,1,0,21,12
"Tue Apr 26 3:00:00 CDT 2016",127.0982,169.0279,-1.3088,-1.0297,125.7894,1.3333,124.4561,1,0,21,12
"Tue Apr 26 4:00:00 CDT 2016",127.0982,169.0279,-1.3062,-1.0277,125.7920,1.3333,124.4587,1,0,21,12
"Tue Apr 26 5:00:00 CDT 2016",127.0982,169.0279,-1.2699,-0.9992,125.8283,1.3333,124.4950,1,0,21,12
"Tue Apr 26 6:00:00 CDT 2016",127.0982,169.0279,-1.2781,-1.0056,125.8201,1.3333,124.4868,1,0,21,12
"Tue Apr 26 7:00:00 CDT 2016",127.0982,169.0279,-1.2432,-0.9781,125.8550,1.3333,124.5217,1,0,21,12
"Tue Apr 26 8:00:00 CDT 2016",127.0982,169.0279,-1.2830,-1.0094,125.8152,1.3333,124.4819,1,0,21,12
"Tue Apr 26 9:00:00 CDT 2016",127.0982,169.0279,-1.3144,-1.0341,125.7839,1.3333,124.4505,1,0,21,12
"Tue Apr 26 10:00:00 CDT 2016",127.0982,169.0279,-1.3687,-1.0769,125.7295,1.3333,124.3962,1,0,21,12
"Tue Apr 26 11:00:00 CDT 2016",127.0982,169.0279,-1.3861,-1.0906,125.7121,1.3333,124.3788,1,0,21,12
"Tue Apr 26 12:00:00 CDT 2016",127.0982,169.0279,-1.3412,-1.0552,125.7570,1.3333,124.4237,1,0,21,12
"Tue Apr 26 13:00:00 CDT 2016",127.0982,169.0279,-1.3815,-1.0869,125.7167,1.3333,124.3834,1,0,21,12
"Tue Apr 26 14:00:00 CDT 2016",127.0982,169.0279,-1.3697,-1.0777,125.7285,1.3333,124.3952,1,0,21,12
"Tue Apr 26 15:00:00 CDT 2016",127.0982,169.0279,-1.3684,-1.0766,125.7299,1.3333,124.3965,1,0,21,12
"Tue Apr 26 16:00:00 CDT 2016",127.0982,169.0279,-1.4294,-1.1247,125.6688,1.3333,124.3355,1,0,21,12
"Tue Apr 26 17:00:00 CDT 2016",127.0982,169.0279,-1.4196,-1.1169,125.6787,1.3333,124.3453,1,0,21,12
"Tue Apr 26 18:00:00 CDT 2016",127.0982,169.0279,-1.4186,-1.1161,125.6796,1.3333,124.3463,1,0,21,12
"Tue Apr 26 19:00:00 CDT 2016",127.0982,169.0279,-1.3992,-1.1009,125.6990,1.3333,124.3657,1,0,21,12
"Tue Apr 26 20:00:00 CDT 2016",127.0982,169.0279,-1.4035,-1.1042,125.6948,1.3333,124.3614,1,0,21,12
"Tue Apr 26 21:00:00 CDT 2016",127.0982,169.0279,-1.4097,-1.1092,125.6885,1.3333,124.3552,1,0,21,12
"Tue Apr 26 22:00:00 CDT 2016",127.0982,169.0279,-1.4107,-1.1099,125.6875,1.3333,124.3542,1,0,21,12
"Tue Apr 26 23:00:00 CDT 2016",127.0982,169.0279,-1.4081,-1.1079,125.6902,1.3333,124.3568,1,0,21,12
"Wed Apr 27 0:00:00 CDT 2016",127.0982,169.0279,-1.3992,-1.1009,125.6990,1.3333,124.3657,1,0,21,12
"Wed Apr 27 1:00:00 CDT 2016",127.0982,169.0279,-1.3651,-1.0740,125.7331,1.3333,124.3998,1,0,21,12
"Wed Apr 27 2:00:00 CDT 2016",127.0982,169.0279,-1.4012,-1.1024,125.6970,1.3333,124.3637,1,0,21,12
"Wed Apr 27 3:00:00 CDT 2016",127.0982,169.0279,-1.4143,-1.1128,125.6839,1.3333,124.3506,1,0,21,12
"Wed Apr 27 4:00:00 CDT 2016",127.0982,169.0279,-1.4808,-1.1651,125.6174,1.3333,124.2841,1,0,21,12
"Wed Apr 27 5:00:00 CDT 2016",127.0982,169.0279,-1.4927,-1.1744,125.6056,1.3333,124.2722,1,0,21,12
"Wed Apr 27 6:00:00 CDT 2016",127.0982,169.0279,-1.4666,-1.1539,125.6316,1.3333,124.2983,1,0,21,12
"Wed Apr 27 7:00:00 CDT 2016",127.0982,169.0279,-1.4722,-1.1583,125.6260,1.3333,124.2927,1,0,21,12
"Wed Apr 27 8:00:00 CDT 2016",127.0982,169.0279,-1.4620,-1.1503,125.6362,1.3333,124.3029,1,0,21,12
"Wed Apr 27 9:00:00 CDT 2016",127.0982,169.0279,-1.5022,-1.1819,125.5960,1.3333,124.2627,1,0,21,12
"Wed Apr 27 10:00:00 CDT 2016",127.0982,169.0279,-1.2849,-1.0110,125.8133,1.3333,124.4799,1,0,21,12
"Wed Apr 27 11:00:00 CDT 2016",127.0982,169.0279,-1.3144,-1.0341,125.7839,1.3333,124.4505,1,0,21,12
"Wed Apr 27 12:00:00 CDT 2016",127.0982,169.0279,-1.3157,-1.0352,125.7826,1.3333,124.4492,1,0,21,12
"Wed Apr 27 13:00:00 CDT 2016",127.0982,169.0279,-1.3494,-1.0617,125.7489,1.3333,124.4155,1,0,21,12
"Wed Apr 27 14:00:00 CDT 2016",127.0982,169.0279,-1.3710,-1.0787,125.7272,1.3333,124.3939,1,0,21,12
"Wed Apr 27 15:00:00 CDT 2016",127.0982,169.0279,-1.3762,-1.0828,125.7220,1.3333,124.3887,1,0,21,12
"Wed Apr 27 16:00:00 CDT 2016",127.0982,169.0279,-1.4498,-1.1407,125.6484,1.3333,124.3151,1,0,21,12
"Wed Apr 27 17:00:00 CDT 2016",127.0982,169.0279,-1.4594,-1.1482,125.6389,1.3333,124.3055,1,0,21,12
"Wed Apr 27 18:00:00 CDT 2016",127.0982,169.0279,-1.4745,-1.1601,125.6237,1.3333,124.2904,1,0,21,12
"Wed Apr 27 19:00:00 CDT 2016",127.0982,169.0279,-1.4933,-1.1749,125.6049,1.3333,124.2716,1,0,21,12
"Wed Apr 27 20:00:00 CDT 2016",127.0982,169.0279,-1.4600,-1.1487,125.6382,1.3333,124.3049,1,0,21,12
"Wed Apr 27 21:00:00 CDT 2016",127.0982,169.0279,-1.4350,-1.1291,125.6632,1.3333,124.3299,1,0,21,12
"Wed Apr 27 22:00:00 CDT 2016",127.0982,169.0279,-1.4544,-1.1443,125.6438,1.3333,124.3105,1,0,21,12
"Wed Apr 27 23:00:00 CDT 2016",127.0982,169.0279,-1.4643,-1.1521,125.6339,1.3333,124.3006,1,0,21,12
"Thu Apr 28 0:00:00 CDT 2016",127.0982,169.0279,-1.5029,-1.1825,125.5953,1.3333,124.2620,1,0,21,12
"Thu Apr 28 1:00:00 CDT 2016",127.0982,169.0279,-1.4818,-1.1659,125.6164,1.3333,124.2831,1,0,21,12
"Thu Apr 28 2:00:00 CDT 2016",127.0982,169.0279,-1.6038,-1.2618,125.4945,1.3333,124.1611,1,0,21,12
"Thu Apr 28 3:00:00 CDT 2016",127.0982,169.0279,-1.6253,-1.2788,125.4729,1.3333,124.1396,1,0,21,12
"Thu Apr 28 4:00:00 CDT 2016",127.0982,169.0279,-1.6147,-1.2704,125.4835,1.3333,124.1502,1,0,21,12
"Thu Apr 28 5:00:00 CDT 2016",127.0982,169.0279,-1.5478,-1.2178,125.5504,1.3333,124.2171,1,0,21,12
"Thu Apr 28 6:00:00 CDT 2016",127.0982,169.0279,-1.4950,-1.1762,125.6033,1.3333,124.2699,1,0,21,12
"Thu Apr 28 7:00:00 CDT 2016",127.0982,169.0279,-1.4515,-1.1420,125.6468,1.3333,124.3134,1,0,21,12
"Thu Apr 28 8:00:00 CDT 2016",127.0982,169.0279,-1.5455,-1.2160,125.5527,1.3333,124.2194,1,0,21,12
"Thu Apr 28 9:00:00 CDT 2016",127.0982,169.0279,-1.5508,-1.2201,125.5474,1.3333,124.2141,1,0,21,12
"Thu Apr 28 10:00:00 CDT 2016",127.0982,169.0279,-1.6286,-1.2814,125.4696,1.3333,124.1362,1,0,21,12
"Thu Apr 28 11:00:00 CDT 2016",127.0982,169.0279,-1.6130,-1.2691,125.4852,1.3333,124.1518,1,0,21,12
"Thu Apr 28 12:00:00 CDT 2016",127.0982,169.0279,-1.6048,-1.2626,125.4935,1.3333,124.1601,1,0,21,12
"Thu Apr 28 13:00:00 CDT 2016",127.0982,169.0279,-1.6862,-1.3267,125.4121,1.3333,124.0787,1,0,21,12
"Thu Apr 28 14:00:00 CDT 2016",127.0982,169.0279,-1.6868,-1.3272,125.4114,1.3333,124.0781,1,0,21,12
"Thu Apr 28 15:00:00 CDT 2016",127.0982,169.0279,-1.6038,-1.2618,125.4945,1.3333,124.1611,1,0,21,12
"Thu Apr 28 16:00:00 CDT 2016",127.0982,169.0279,-1.5869,-1.2485,125.5114,1.3333,124.1780,1,0,21,12
"Thu Apr 28 17:00:00 CDT 2016",127.0982,169.0279,-1.6097,-1.2665,125.4885,1.3333,124.1552,1,0,21,12
"Thu Apr 28 18:00:00 CDT 2016",127.0982,169.0279,-1.5885,-1.2498,125.5097,1.3333,124.1764,1,0,21,12
"Thu Apr 28 19:00:00 CDT 2016",127.0982,169.0279,-1.6008,-1.2595,125.4974,1.3333,124.1641,1,0,21,12
"Thu Apr 28 20:00:00 CDT 2016",127.0982,169.0279,-1.6300,-1.2824,125.4683,1.3333,124.1349,1,0,21,12
"Thu Apr 28 21:00:00 CDT 2016",127.0982,169.0279,-1.6506,-1.2987,125.4477,1.3333,124.1143,1,0,21,12
"Thu Apr 28 22:00:00 CDT 2016",127.0982,169.0279,-1.6712,-1.3149,125.4270,1.3333,124.0937,1,0,21,12
"Thu Apr 28 23:00:00 CDT 2016",127.0982,169.0279,-1.6865,-1.3269,125.4117,1.3333,124.0784,1,0,21,12
"Fri Apr 29 0:00:00 CDT 2016",127.0982,169.0279,-1.6921,-1.3314,125.4061,1.3333,124.0727,1,0,21,12
"Fri Apr 29 1:00:00 CDT 2016",127.0982,169.0279,-1.6795,-1.3214,125.4187,1.3333,124.0854,1,0,21,12
"Fri Apr 29 2:00:00 CDT 2016",127.0982,169.0279,-1.6808,-1.3225,125.4174,1.3333,124.0841,1,0,21,12
"Fri Apr 29 3:00:00 CDT 2016",127.0982,169.0279,-1.6762,-1.3188,125.4221,1.3333,124.0887,1,0,21,12
"Fri Apr 29 4:00:00 CDT 2016",127.0982,169.0279,-1.6679,-1.3123,125.4304,1.3333,124.0970,1,0,21,12
"Fri Apr 29 5:00:00 CDT 2016",127.0982,169.0279,-1.7418,-1.3704,125.3564,1.3333,124.0231,1,0,21,12
"Fri Apr 29 6:00:00 CDT 2016",127.0982,169.0279,-1.7568,-1.3823,125.3414,1.3333,124.0081,1,0,21,12
"Fri Apr 29 7:00:00 CDT 2016",127.0982,169.0279,-1.6948,-1.3335,125.4034,1.3333,124.0701,1,0,21,12
"Fri Apr 29 8:00:00 CDT 2016",127.0982,169.0279,-1.6323,-1.2843,125.4659,1.3333,124.1326,1,0,21,12
"Fri Apr 29 9:00:00 CDT 2016",127.0982,169.0279,-1.6439,-1.2934,125.4543,1.3333,124.1210,1,0,21,12
"Fri Apr 29 10:00:00 CDT 2016",127.0982,169.0279,-1.6848,-1.3256,125.4134,1.3333,124.0801,1,0,21,12
"Fri Apr 29 11:00:00 CDT 2016",127.0982,169.0279,-1.6041,-1.2621,125.4941,1.3333,124.1608,1,0,21,12
"Fri Apr 29 12:00:00 CDT 2016",127.0982,169.0279,-1.5792,-1.2425,125.5190,1.3333,124.1857,1,0,21,12
"Fri Apr 29 13:00:00 CDT 2016",127.0982,169.0279,-1.4808,-1.1651,125.6174,1.3333,124.2841,1,0,21,12
"Fri Apr 29 14:00:00 CDT 2016",127.0982,169.0279,-1.6237,-1.2775,125.4746,1.3333,124.1412,1,0,21,12
"Fri Apr 29 15:00:00 CDT 2016",127.0982,169.0279,-1.6081,-1.2652,125.4902,1.3333,124.1568,1,0,21,12
"Sun May 1 16:00:00 CDT 2016",127.0982,169.0279,-1.5822,-1.2449,125.5160,1.3333,124.1827,1,0,21,12
