date,perfectBalance,balance
"Wed Jun 20 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Thu Jun 21 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Fri Jun 22 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Sun Jun 24 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Mon Jun 25 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Tue Jun 26 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Wed Jun 27 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Thu Jun 28 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Fri Jun 29 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Sun Jul 1 13:00:00 CDT 2007",134.18806900046,120.71010044334
"Mon Jul 2 13:00:00 CDT 2007",134.18806900046,120.71010044334
"Tue Jul 3 13:00:00 CDT 2007",134.18806900046,120.71010044334
"Wed Jul 4 13:00:00 CDT 2007",134.18806900046,120.71010044334
"Thu Jul 5 13:00:00 CDT 2007",134.18806900046,120.71010044334
"Fri Jul 6 13:00:00 CDT 2007",134.18806900046,120.71010044334
"Sun Jul 8 14:00:00 CDT 2007",134.18806900046,120.71010044334
"Mon Jul 9 14:00:00 CDT 2007",136.76628245947,117.65851261003
"Tue Jul 10 14:00:00 CDT 2007",136.76628245947,117.65851261003
"Wed Jul 11 14:00:00 CDT 2007",137.37694614543,114.6533844049
"Thu Jul 12 14:00:00 CDT 2007",137.37694614543,114.6533844049
"Fri Jul 13 14:00:00 CDT 2007",137.37694614543,114.6533844049
"Sun Jul 15 14:00:00 CDT 2007",137.37694614543,114.6533844049
"Mon Jul 16 14:00:00 CDT 2007",137.37694614543,114.6533844049
"Tue Jul 17 14:00:00 CDT 2007",137.37694614543,114.6533844049
"Wed Jul 18 14:00:00 CDT 2007",137.72383136027,111.74046462251
"Thu Jul 19 14:00:00 CDT 2007",137.72383136027,111.74046462251
"Fri Jul 20 14:00:00 CDT 2007",137.72383136027,111.74046462251
"Sun Jul 22 11:00:00 CDT 2007",137.72383136027,111.74046462251
"Mon Jul 23 11:00:00 CDT 2007",137.72383136027,111.74046462251
"Tue Jul 24 11:00:00 CDT 2007",137.72383136027,111.74046462251
"Wed Jul 25 11:00:00 CDT 2007",137.72383136027,111.74046462251
"Thu Jul 26 11:00:00 CDT 2007",137.72383136027,111.74046462251
"Fri Jul 27 11:00:00 CDT 2007",137.72383136027,111.74046462251
"Sat Jul 28 23:00:00 CDT 2007",142.68225669028,116.28147013759
"Sun Jul 29 23:00:00 CDT 2007",142.68225669028,116.28147013759
"Mon Jul 30 23:00:00 CDT 2007",142.68225669028,116.28147013759
"Tue Jul 31 23:00:00 CDT 2007",142.68225669028,116.28147013759
"Wed Aug 1 23:00:00 CDT 2007",142.68225669028,116.28147013759
"Thu Aug 2 23:00:00 CDT 2007",143.55052273864,113.30068132747
"Sun Aug 5 13:00:00 CDT 2007",143.55052273864,113.30068132747
"Mon Aug 6 13:00:00 CDT 2007",143.55052273864,113.30068132747
"Tue Aug 7 13:00:00 CDT 2007",143.55052273864,113.30068132747
"Wed Aug 8 13:00:00 CDT 2007",143.55052273864,113.30068132747
"Thu Aug 9 13:00:00 CDT 2007",143.55052273864,113.30068132747
"Fri Aug 10 13:00:00 CDT 2007",143.55052273864,113.30068132747
"Sun Aug 12 9:00:00 CDT 2007",143.55052273864,113.30068132747
"Mon Aug 13 9:00:00 CDT 2007",143.55052273864,113.30068132747
"Tue Aug 14 9:00:00 CDT 2007",143.55052273864,113.30068132747
"Wed Aug 15 9:00:00 CDT 2007",148.504924335,117.83988890025
"Thu Aug 16 9:00:00 CDT 2007",148.504924335,117.83988890025
"Fri Aug 17 9:00:00 CDT 2007",148.504924335,117.83988890025
"Sun Aug 19 14:00:00 CDT 2007",148.504924335,117.83988890025
"Mon Aug 20 14:00:00 CDT 2007",148.504924335,117.83988890025
"Tue Aug 21 14:00:00 CDT 2007",148.504924335,117.83988890025
"Wed Aug 22 14:00:00 CDT 2007",148.504924335,117.83988890025
"Thu Aug 23 14:00:00 CDT 2007",148.504924335,117.83988890025
"Fri Aug 24 14:00:00 CDT 2007",148.504924335,117.83988890025
"Sun Aug 26 12:00:00 CDT 2007",148.504924335,117.83988890025
"Mon Aug 27 12:00:00 CDT 2007",148.504924335,117.83988890025
"Tue Aug 28 12:00:00 CDT 2007",148.504924335,117.83988890025
"Wed Aug 29 12:00:00 CDT 2007",148.504924335,117.83988890025
"Thu Aug 30 12:00:00 CDT 2007",148.504924335,117.83988890025
"Fri Aug 31 12:00:00 CDT 2007",148.504924335,117.83988890025
"Sun Sep 2 14:00:00 CDT 2007",148.504924335,117.83988890025
"Mon Sep 3 14:00:00 CDT 2007",148.504924335,117.83988890025
"Tue Sep 4 14:00:00 CDT 2007",148.504924335,117.83988890025
"Wed Sep 5 14:00:00 CDT 2007",148.504924335,117.83988890025
"Thu Sep 6 14:00:00 CDT 2007",148.504924335,117.83988890025
"Fri Sep 7 14:00:00 CDT 2007",148.504924335,117.83988890025
"Sun Sep 9 14:00:00 CDT 2007",148.504924335,117.83988890025
"Mon Sep 10 14:00:00 CDT 2007",148.504924335,117.83988890025
"Tue Sep 11 14:00:00 CDT 2007",149.98038914088,114.85868168184
"Wed Sep 12 14:00:00 CDT 2007",149.98038914088,114.85868168184
"Thu Sep 13 14:00:00 CDT 2007",149.98038914088,114.85868168184
"Fri Sep 14 14:00:00 CDT 2007",149.98038914088,114.85868168184
"Sun Sep 16 12:00:00 CDT 2007",149.98038914088,114.85868168184
"Mon Sep 17 12:00:00 CDT 2007",149.98038914088,114.85868168184
"Tue Sep 18 12:00:00 CDT 2007",149.98038914088,114.85868168184
"Wed Sep 19 12:00:00 CDT 2007",155.56390182723,119.70377927714
"Thu Sep 20 12:00:00 CDT 2007",155.56390182723,119.70377927714
"Fri Sep 21 12:00:00 CDT 2007",155.89328339773,116.67033748394
"Sun Sep 23 12:00:00 CDT 2007",155.89328339773,116.67033748394
"Mon Sep 24 12:00:00 CDT 2007",155.89328339773,116.67033748394
"Tue Sep 25 12:00:00 CDT 2007",155.89328339773,116.67033748394
"Wed Sep 26 12:00:00 CDT 2007",155.89328339773,116.67033748394
"Thu Sep 27 12:00:00 CDT 2007",155.89328339773,116.67033748394
"Fri Sep 28 12:00:00 CDT 2007",155.89328339773,116.67033748394
"Sun Sep 30 13:00:00 CDT 2007",155.89328339773,116.67033748394
"Mon Oct 1 13:00:00 CDT 2007",155.89328339773,116.67033748394
"Tue Oct 2 13:00:00 CDT 2007",155.89328339773,116.67033748394
"Wed Oct 3 13:00:00 CDT 2007",155.89328339773,116.67033748394
"Thu Oct 4 13:00:00 CDT 2007",155.89328339773,116.67033748394
"Fri Oct 5 13:00:00 CDT 2007",155.89328339773,116.67033748394
"Sun Oct 7 8:00:00 CDT 2007",155.89328339773,116.67033748394
"Mon Oct 8 8:00:00 CDT 2007",155.89328339773,116.67033748394
"Tue Oct 9 8:00:00 CDT 2007",155.89328339773,116.67033748394
"Wed Oct 10 8:00:00 CDT 2007",155.89328339773,116.67033748394
"Thu Oct 11 8:00:00 CDT 2007",160.97207915299,121.60519656685
"Fri Oct 12 8:00:00 CDT 2007",160.97207915299,121.60519656685
"Sun Oct 14 11:00:00 CDT 2007",160.97207915299,121.60519656685
"Mon Oct 15 11:00:00 CDT 2007",160.97207915299,121.60519656685
"Tue Oct 16 11:00:00 CDT 2007",160.97207915299,121.60519656685
"Wed Oct 17 11:00:00 CDT 2007",160.97207915299,121.60519656685
"Thu Oct 18 11:00:00 CDT 2007",160.97207915299,121.60519656685
"Fri Oct 19 11:00:00 CDT 2007",160.97207915299,121.60519656685
